66.67,0,11.11,0,0,11.11,6.67,4.44
0,33.33,0,0,5.56,55.56,5.56,0
6.78,0,88.14,0,3.39,0,0,1.69
4,4,0,52,16,8,8,8
0,0,1.45,0,98.55,0,0,0
1.52,6.06,1.52,0,0,87.88,3.03,0
14.29,0,0,10.71,0,21.43,46.43,7.14
0,1.28,0,0,0,0,0,98.72
