143,0,0,0,0,3,0,0
0,108,0,0,0,0,0,0
1,0,167,0,0,0,1,0
0,0,0,132,0,0,1,0
0,2,0,0,179,0,0,0
0,0,0,1,0,134,0,0
1,0,0,1,1,0,113,0
0,0,0,1,0,0,0,177
