77.4,0.68,6.16,0,0,8.22,6.16,1.37
1.85,73.15,0.93,1.85,8.33,10.19,2.78,0.93
7.1,0.59,84.62,2.96,1.18,1.18,1.78,0.59
3.76,3.01,2.26,75.94,3.01,3.76,3.01,5.26
0,2.21,0.55,0,97.24,0,0,0
9.63,5.19,1.48,5.19,0,74.81,3.7,0
12.07,0.86,7.76,11.21,0.86,11.21,52.59,3.45
0.56,0,0,4.49,0.56,0,0.56,93.82
