78.52,0.98,4.88,0,0,7.64,5.94,1.11
0,84.31,0.61,0.81,2.12,7.64,2.97,0.56
7.38,0.98,89.02,2.42,1.06,1.27,2.97,0.56
2.68,3.92,1.83,81.45,2.12,3.82,3.96,3.89
0,2.94,0.61,0,93.65,0,0,0
4.7,4.9,0.61,2.42,0,71.97,5.94,0
6.71,0.98,2.44,6.45,0.53,7.64,77.23,1.11
0,0.98,0,6.45,0.53,0,0.99,92.78
