86,9,12,6,3,12,16,2
5,65,2,12,5,11,7,1
14,1,133,4,1,7,7,2
5,9,2,80,5,15,5,12
1,12,2,3,160,2,1,0
16,6,4,13,2,68,15,11
16,4,8,10,3,15,57,3
3,1,2,12,1,8,1,150
