74.36,1.11,2.6,0,0,14.89,5.88,0
0,88.89,1.3,1.37,3.7,4.26,3.92,1.45
6.41,1.11,87.01,4.11,0,4.26,5.88,0
3.85,3.33,3.9,78.08,0,8.51,3.92,5.8
0,3.33,0,0,96.3,0,0,0
7.69,1.11,0,2.74,0,55.32,7.84,0
7.69,1.11,5.19,4.11,0,12.77,72.55,0
0,0,0,9.59,0,0,0,92.75
