68.49,4.11,5.48,2.74,1.37,8.22,8.9,0.68
2.78,81.48,0.93,4.63,1.85,4.63,2.78,0.93
4.73,0.59,89.35,0.59,0,1.78,2.37,0.59
3.01,5.26,0.75,70.68,3.76,9.02,2.26,5.26
0,3.87,0.55,0.55,93.92,1.1,0,0
10.37,3.7,2.96,8.15,0,57.78,11.85,5.19
12.93,2.59,6.03,6.9,2.59,12.93,56.03,0
0.56,1.12,0,3.37,0.56,0.56,0,93.82
