93.55,0,3.57,0,0,0,0,0
0,0,0,0,0,0,0,0
6.45,0,96.43,0,0,0,0,0
0,0,0,88.57,0,0,0,3.57
0,0,0,0,93.94,0,0,0
0,0,0,2.86,0,100,0,0
0,0,0,5.71,3.03,0,96.55,0
0,0,0,2.86,3.03,0,3.45,96.43
