57.93,7.96,7.19,3.55,1.69,10.53,14.95,1.65
2.76,59.29,0.6,8.51,2.81,8.27,5.61,1.1
7.59,1.77,80.24,3.55,0.56,3.76,8.41,1.1
4.14,7.96,2.4,57.45,2.81,9.77,3.74,6.04
0.69,12.39,1.2,2.13,89.33,1.5,0,0
11.03,6.19,2.4,10.64,0.56,49.62,13.08,6.59
13.1,2.65,4.79,6.38,1.69,12.03,52.34,1.1
2.76,1.77,1.2,7.8,0.56,4.51,1.87,82.42
