98.62,0,0,0,0,2.19,0,0
0,98.18,0,0,0,0,0,0
0.69,0,100,0,0,0,0.87,0
0,0,0,97.78,0,0,0.87,0
0,1.82,0,0,99.44,0,0,0
0,0,0,0.74,0,97.81,0,0
0.69,0,0,0.74,0.56,0,98.26,0
0,0,0,0.74,0,0,0,100
