81.69,1.41,2.82,0,0,9.86,4.23,0
0,88.89,1.11,1.11,3.33,2.22,2.22,1.11
6.17,1.23,82.72,3.7,0,2.47,3.7,0
3.95,3.95,3.95,75,0,5.26,2.63,5.26
0,3.7,0,0,96.3,0,0,0
15.38,2.56,0,5.13,0,66.67,10.26,0
10.53,1.75,7.02,5.26,0,10.53,64.91,0
0,0,0,9.86,0,0,0,90.14
