57.53,6.16,8.22,3.42,2.05,9.59,10.96,2.05
3.7,62.04,0.93,11.11,4.63,10.19,5.56,1.85
6.51,1.18,79.29,2.96,0.59,2.96,5.33,1.18
4.51,6.77,3.01,60.9,3.76,9.77,3.01,8.27
0.55,7.73,1.1,1.66,87.85,1.1,0,0
11.85,5.19,2.96,11.11,0.74,48.89,10.37,8.89
16.38,2.59,6.9,7.76,2.59,13.79,48.28,1.72
2.25,1.12,1.12,6.18,0.56,3.37,1.12,84.27
