96.67,0,3.33,0,0,0,0,0
0,0,0,0,0,0,0,0
6.9,0,93.1,0,0,0,0,0
0,0,0,96.88,0,0,0,3.13
0,0,0,0,100,0,0,0
0,0,0,3.33,0,96.67,0,0
0,0,0,6.45,3.23,0,90.32,0
0,0,0,3.33,3.33,0,3.33,90
