82.19,1.37,4.11,0.68,0,7.53,2.74,1.37
0,75.93,2.78,1.85,3.7,11.11,3.7,0.93
6.51,0.59,86.39,1.78,0.59,1.78,1.18,1.18
3.01,3.01,1.5,75.94,3.01,5.26,2.26,6.02
0,1.66,0,0,97.79,0,0,0.55
5.93,3.7,0.74,2.22,0,83.7,3.7,0
8.62,0.86,3.45,5.17,0.86,10.34,68.97,1.72
0,0.56,0,4.49,0.56,0,0.56,93.82
