70.63,1.03,5.36,0,0,8.33,10.47,1.1
1.25,81.44,0.6,1.47,4.66,7.64,3.49,0.55
7.5,1.03,85.12,3.68,1.04,1.39,3.49,0.55
3.13,4.12,1.79,74.26,2.07,3.47,4.65,3.85
0,4.12,0.6,0,91.19,0,0,0
8.13,7.22,1.19,5.15,0,70.14,5.81,0
8.75,1.03,5.36,9.56,0.52,9.03,70.93,2.2
0.63,0,0,5.88,0.52,0,1.16,91.76
